elevation,soil_depth,clay_content,annual_rainfall,distance_to_river,ndvi_score,month,risk_score
1159.0,51.0,19.5,815.0,2.0,0.36,4,74.4
546.0,284.0,50.9,2368.0,46.1,0.16,2,48.7
53.0,77.0,61.8,2018.0,6.7,0.28,8,12.2
54.0,228.0,29.4,350.0,32.1,0.55,3,54.9
642.0,147.0,40.8,2314.0,36.8,0.36,7,53.9
569.0,79.0,48.5,584.0,5.7,0.69,3,67.7
272.0,68.0,38.9,221.0,49.5,0.51,10,85.9
155.0,242.0,5.3,778.0,34.9,0.13,12,71.3
227.0,172.0,62.8,696.0,20.5,0.37,3,72.2
576.0,98.0,16.7,2023.0,5.3,0.39,2,60.5
535.0,239.0,13.0,1933.0,19.7,0.74,2,36.9
392.0,91.0,33.1,1762.0,31.7,0.43,7,60.4
1199.0,74.0,31.9,1300.0,38.2,0.35,10,87.2
609.0,97.0,22.3,857.0,42.0,0.64,11,70.1
1185.0,288.0,58.4,2459.0,42.0,0.77,7,41.8
537.0,46.0,69.2,499.0,19.0,0.79,11,87.3
125.0,47.0,46.0,1065.0,3.7,0.59,1,31.2
89.0,294.0,56.3,488.0,27.0,0.45,4,54.9
793.0,122.0,63.8,957.0,21.4,0.75,12,56.0
351.0,120.0,15.9,2405.0,21.4,0.39,12,53.2
419.0,82.0,68.8,2465.0,18.3,0.6,3,41.1
61.0,279.0,41.0,295.0,25.3,0.39,4,49.9
1076.0,150.0,17.6,456.0,18.3,0.17,5,100.0
127.0,26.0,10.6,2384.0,48.1,0.64,11,54.8
186.0,253.0,49.2,2112.0,22.4,0.29,9,0.0
204.0,158.0,6.6,1007.0,47.1,0.63,4,81.2
738.0,212.0,20.9,2045.0,45.3,0.34,2,41.1
68.0,196.0,43.4,345.0,23.5,0.51,9,47.5
384.0,25.0,68.5,1265.0,33.7,0.55,8,75.3
1119.0,102.0,68.1,1284.0,34.2,0.12,2,81.8
105.0,165.0,44.1,1413.0,45.4,0.71,12,34.3
961.0,207.0,41.1,1702.0,19.5,0.48,9,20.9
417.0,70.0,9.4,1681.0,13.8,0.38,7,65.0
50.0,267.0,26.4,753.0,21.0,0.43,2,48.4
1098.0,33.0,22.0,2168.0,40.7,0.32,5,100.0
745.0,114.0,65.4,1043.0,6.8,0.79,5,47.8
248.0,299.0,69.2,1990.0,33.3,0.76,6,23.1
728.0,291.0,39.4,1121.0,4.7,0.12,3,49.0
190.0,165.0,39.1,676.0,34.3,0.35,6,53.3
495.0,71.0,46.4,2092.0,45.5,0.14,8,52.4
1128.0,297.0,47.7,1553.0,47.1,0.59,9,36.0
228.0,291.0,36.4,393.0,30.9,0.66,9,56.2
655.0,72.0,48.2,1188.0,1.9,0.57,11,30.3
209.0,219.0,18.4,1119.0,22.3,0.38,8,47.9
571.0,269.0,55.7,1788.0,6.9,0.68,12,22.6
93.0,69.0,19.5,2247.0,39.2,0.42,11,29.9
76.0,26.0,16.3,2303.0,18.5,0.47,9,40.0
293.0,298.0,58.1,2108.0,15.5,0.26,1,4.3
361.0,85.0,60.0,1761.0,34.2,0.3,4,65.0
420.0,145.0,28.1,1768.0,5.1,0.63,4,40.1
383.0,105.0,37.1,2052.0,0.6,0.31,6,25.2
808.0,81.0,43.2,1470.0,40.3,0.19,1,100.0
984.0,250.0,15.2,1911.0,15.7,0.64,4,51.1
655.0,221.0,10.7,437.0,9.7,0.57,4,84.1
1194.0,145.0,23.3,747.0,17.1,0.31,7,87.0
544.0,148.0,27.6,530.0,7.5,0.32,5,76.7
69.0,142.0,8.6,1070.0,12.8,0.53,7,48.1
609.0,81.0,31.5,1395.0,10.7,0.42,11,52.3
771.0,187.0,51.3,2025.0,19.9,0.4,3,38.3
335.0,101.0,29.8,971.0,38.3,0.23,10,51.1
545.0,32.0,64.3,796.0,3.5,0.35,2,75.6
1102.0,254.0,36.9,1984.0,20.0,0.57,9,22.0
317.0,21.0,47.9,698.0,33.6,0.36,10,79.0
55.0,142.0,17.6,1506.0,15.8,0.69,7,21.3
569.0,197.0,46.8,1589.0,4.0,0.38,7,30.9
768.0,201.0,37.3,1358.0,48.0,0.48,7,65.0
435.0,67.0,23.2,289.0,7.7,0.27,8,86.5
83.0,233.0,9.9,2182.0,25.8,0.34,12,34.8
460.0,158.0,14.0,1218.0,7.5,0.24,2,70.5
171.0,54.0,18.7,687.0,22.3,0.56,4,78.2
634.0,215.0,7.9,1050.0,20.3,0.46,9,67.3
318.0,97.0,24.7,792.0,17.5,0.24,2,72.3
63.0,115.0,37.5,677.0,43.4,0.48,5,73.5
109.0,125.0,63.0,2010.0,9.1,0.39,11,6.0
678.0,84.0,64.6,605.0,2.0,0.54,10,41.4
750.0,236.0,13.4,2372.0,17.6,0.69,5,49.2
440.0,227.0,50.1,1901.0,15.8,0.27,5,27.4
871.0,271.0,21.7,556.0,21.8,0.39,10,74.4
1046.0,79.0,13.7,2050.0,46.2,0.75,5,98.0
718.0,230.0,50.5,1407.0,19.9,0.12,12,42.4
294.0,97.0,24.0,736.0,15.1,0.7,12,72.5
942.0,130.0,14.8,407.0,14.8,0.23,3,100.0
417.0,185.0,46.9,841.0,14.3,0.15,7,51.3
343.0,109.0,35.6,2495.0,13.9,0.11,1,48.1
611.0,211.0,42.3,1737.0,24.1,0.18,12,39.9
568.0,265.0,32.3,2076.0,43.3,0.34,12,43.3
762.0,142.0,26.5,1952.0,5.3,0.49,10,35.7
1072.0,283.0,18.9,470.0,47.2,0.29,9,75.0
872.0,203.0,50.0,2290.0,28.0,0.13,10,47.8
496.0,56.0,67.8,1369.0,7.2,0.69,4,50.7
593.0,139.0,57.5,1730.0,24.7,0.51,6,52.9
848.0,48.0,20.5,251.0,22.1,0.74,2,100.0
1093.0,123.0,36.0,2239.0,15.8,0.68,7,57.8
934.0,81.0,53.7,299.0,1.9,0.64,1,81.3
1040.0,246.0,58.2,2247.0,5.7,0.46,8,22.7
500.0,254.0,52.7,1195.0,17.7,0.2,10,21.0
430.0,92.0,18.5,1070.0,45.9,0.27,9,68.1
806.0,291.0,68.6,1778.0,2.9,0.33,6,18.3
879.0,104.0,63.5,2092.0,18.5,0.5,12,42.5
870.0,213.0,56.3,1056.0,43.1,0.28,12,65.1
716.0,128.0,16.0,220.0,6.4,0.44,10,73.1
317.0,102.0,13.9,1631.0,47.8,0.17,3,81.2
1083.0,193.0,52.7,1867.0,14.9,0.48,10,28.2
500.0,173.0,68.4,333.0,13.3,0.44,7,52.3
1163.0,93.0,65.6,1716.0,19.9,0.29,12,58.3
306.0,207.0,49.1,2136.0,24.7,0.69,4,24.5
999.0,171.0,65.5,473.0,3.0,0.1,1,81.9
423.0,91.0,52.0,617.0,37.5,0.74,10,61.8
851.0,121.0,52.8,531.0,12.2,0.22,2,67.4
353.0,223.0,23.3,828.0,33.1,0.78,8,37.2
41.0,10.0,56.4,1556.0,7.0,0.7,7,22.5
354.0,255.0,21.6,1722.0,3.4,0.5,4,23.4
51.0,67.0,62.6,2373.0,27.4,0.11,10,34.0
142.0,85.0,69.2,1715.0,3.6,0.77,11,0.0
868.0,245.0,21.8,1949.0,49.9,0.4,7,61.2
269.0,137.0,7.9,1882.0,5.4,0.32,5,56.7
536.0,298.0,54.8,1533.0,43.0,0.59,3,46.5
67.0,155.0,8.8,1714.0,29.3,0.72,7,46.2
1009.0,130.0,20.1,1064.0,44.5,0.11,2,87.4
863.0,212.0,66.5,1974.0,19.6,0.26,11,20.0
156.0,273.0,31.0,1664.0,21.4,0.62,4,20.9
224.0,18.0,26.2,566.0,9.0,0.27,8,85.3
1123.0,294.0,66.2,1144.0,4.3,0.57,9,26.1
600.0,270.0,32.8,1652.0,12.5,0.68,11,19.8
639.0,20.0,54.1,1368.0,9.1,0.34,6,70.3
211.0,17.0,40.7,1943.0,5.0,0.73,10,35.9
408.0,201.0,40.6,1381.0,46.9,0.5,2,42.6
1041.0,153.0,30.7,1334.0,46.8,0.39,10,78.1
351.0,242.0,33.8,1702.0,7.1,0.23,6,13.0
329.0,159.0,57.8,1801.0,12.9,0.7,5,22.2
635.0,285.0,58.2,1639.0,19.8,0.15,1,25.6
612.0,14.0,16.0,916.0,37.2,0.54,5,100.0
960.0,171.0,52.1,704.0,47.2,0.36,8,80.1
1037.0,142.0,14.8,828.0,21.0,0.4,3,100.0
990.0,96.0,38.1,1916.0,46.7,0.34,3,87.8
1174.0,37.0,5.0,1663.0,12.1,0.45,10,84.3
499.0,69.0,13.6,670.0,15.4,0.17,6,96.9
1072.0,201.0,33.0,1933.0,48.0,0.21,6,56.1
1086.0,168.0,24.2,2122.0,27.5,0.14,4,93.0
62.0,64.0,24.9,2438.0,22.8,0.56,11,26.1
776.0,238.0,69.2,2242.0,31.5,0.34,6,33.0
497.0,64.0,49.6,1555.0,23.1,0.21,11,35.2
467.0,80.0,9.9,1917.0,48.1,0.19,7,90.1
1070.0,95.0,63.3,2431.0,6.7,0.8,9,39.4
58.0,243.0,41.5,1160.0,23.0,0.34,5,42.7
857.0,135.0,56.2,2327.0,16.0,0.33,12,51.2
29.0,195.0,55.5,1218.0,10.9,0.12,6,27.2
269.0,37.0,47.2,405.0,21.6,0.79,8,93.5
941.0,160.0,64.6,2425.0,18.1,0.63,9,26.1
508.0,235.0,7.6,642.0,20.2,0.51,10,70.0
791.0,291.0,26.6,2257.0,48.0,0.29,3,61.2
591.0,36.0,65.3,2483.0,18.9,0.61,8,47.3
766.0,124.0,21.9,623.0,16.9,0.23,4,82.7
182.0,58.0,5.7,524.0,29.2,0.29,2,86.0
966.0,147.0,61.3,874.0,1.9,0.79,5,58.0
1098.0,60.0,40.2,1025.0,13.9,0.7,8,64.9
893.0,215.0,31.2,2177.0,47.1,0.34,12,58.4
948.0,161.0,22.1,2395.0,20.6,0.43,1,70.0
448.0,214.0,15.1,1274.0,38.1,0.27,3,54.1
320.0,191.0,41.4,812.0,28.2,0.37,10,41.2
101.0,181.0,52.2,1558.0,29.6,0.48,10,13.7
708.0,104.0,31.4,1117.0,45.1,0.34,10,63.7
594.0,49.0,29.9,775.0,9.1,0.21,11,91.7
914.0,170.0,47.3,1625.0,36.4,0.39,8,53.2
706.0,221.0,41.1,1346.0,33.6,0.68,12,44.8
123.0,93.0,24.6,1007.0,24.0,0.46,5,75.1
568.0,234.0,10.6,2327.0,39.1,0.76,8,55.1
605.0,264.0,24.2,217.0,15.9,0.25,10,51.5
580.0,242.0,69.6,1765.0,17.5,0.1,3,45.0
678.0,113.0,69.9,1179.0,7.5,0.58,3,55.7
856.0,223.0,37.4,2051.0,46.1,0.25,8,56.5
978.0,228.0,63.7,2395.0,4.3,0.46,8,18.0
95.0,265.0,34.4,2440.0,21.6,0.14,4,46.4
347.0,245.0,45.9,1327.0,18.1,0.56,9,5.9
1106.0,21.0,37.6,278.0,34.7,0.75,2,100.0
108.0,84.0,34.5,641.0,2.4,0.61,4,57.6
301.0,195.0,67.5,935.0,10.8,0.38,8,45.6
300.0,114.0,23.7,384.0,26.8,0.72,11,66.1
94.0,56.0,43.6,1083.0,6.8,0.18,12,44.4
394.0,82.0,35.7,439.0,14.3,0.36,11,75.1
127.0,138.0,68.6,326.0,15.9,0.59,9,28.8
28.0,257.0,32.6,1499.0,4.9,0.56,6,6.2
1070.0,168.0,47.3,319.0,5.3,0.35,12,85.6
481.0,143.0,30.4,1497.0,28.2,0.4,2,70.8
915.0,295.0,23.3,775.0,43.9,0.54,12,80.9
319.0,125.0,8.7,1597.0,42.1,0.71,6,65.8
560.0,193.0,50.0,1651.0,33.2,0.28,6,49.4
795.0,29.0,56.9,521.0,4.7,0.74,6,74.4
1117.0,239.0,18.3,2092.0,31.5,0.46,2,56.1
458.0,107.0,53.3,1922.0,39.9,0.63,1,30.4
522.0,217.0,29.7,1051.0,14.0,0.18,6,54.3
137.0,212.0,47.8,2211.0,36.9,0.5,1,15.3
665.0,300.0,10.6,753.0,46.8,0.68,10,71.6
1181.0,267.0,38.2,1837.0,32.2,0.69,12,43.9
262.0,113.0,6.0,1765.0,20.6,0.51,7,54.2
669.0,83.0,31.1,927.0,44.2,0.42,5,96.2
47.0,68.0,35.4,1626.0,38.2,0.29,5,62.1
1139.0,68.0,53.6,2264.0,47.9,0.61,9,47.3
974.0,260.0,40.1,1365.0,7.9,0.75,10,24.2
367.0,257.0,17.9,1068.0,0.9,0.23,9,17.2
252.0,77.0,25.4,306.0,34.4,0.28,1,88.7
788.0,270.0,60.0,517.0,18.6,0.48,8,51.5
127.0,245.0,50.6,1862.0,36.1,0.6,3,22.2
103.0,188.0,23.7,2229.0,21.6,0.45,7,33.8
637.0,154.0,23.5,536.0,40.5,0.29,3,89.9
528.0,110.0,26.4,2329.0,30.7,0.51,2,52.7
935.0,172.0,23.6,2263.0,44.1,0.17,7,74.8
712.0,223.0,44.6,1081.0,14.3,0.62,4,34.4
598.0,92.0,48.8,589.0,32.1,0.58,3,87.3
864.0,58.0,20.9,1078.0,33.2,0.34,2,97.3
1036.0,220.0,37.3,2198.0,36.6,0.4,6,55.2
567.0,105.0,55.5,1482.0,3.1,0.35,8,43.2
771.0,224.0,17.7,411.0,10.8,0.28,7,66.6
35.0,31.0,57.2,2314.0,38.2,0.67,11,32.3
873.0,64.0,28.6,1058.0,10.4,0.21,9,69.3
1114.0,210.0,26.7,709.0,14.6,0.3,2,65.5
926.0,98.0,5.0,1854.0,44.2,0.79,6,83.8
614.0,188.0,14.0,1201.0,21.7,0.59,7,87.8
1017.0,286.0,59.1,1248.0,33.3,0.51,3,68.4
407.0,293.0,27.5,271.0,40.8,0.62,7,63.2
311.0,96.0,38.8,1502.0,1.1,0.12,8,43.1
261.0,184.0,12.8,908.0,30.3,0.66,3,90.9
501.0,14.0,67.0,364.0,24.0,0.21,9,98.5
1145.0,294.0,24.4,483.0,34.2,0.72,7,89.6
411.0,32.0,25.3,267.0,2.5,0.21,5,99.1
756.0,167.0,15.4,600.0,12.6,0.41,1,75.5
801.0,239.0,12.5,812.0,6.4,0.57,3,78.7
1078.0,120.0,22.6,1134.0,43.5,0.51,1,81.0
1137.0,129.0,12.2,957.0,26.8,0.74,4,100.0
80.0,259.0,18.8,2008.0,40.1,0.11,2,32.8
1079.0,14.0,16.1,2158.0,32.6,0.29,2,97.9
1031.0,222.0,5.9,676.0,45.9,0.38,10,92.7
1055.0,183.0,40.1,410.0,49.6,0.23,10,77.4
259.0,222.0,69.0,331.0,48.6,0.63,4,58.8
1017.0,24.0,45.3,933.0,47.3,0.79,11,77.6
1165.0,247.0,14.4,724.0,49.7,0.42,9,79.0
343.0,40.0,58.9,2124.0,46.7,0.13,3,83.1
138.0,22.0,40.1,1070.0,28.3,0.15,7,77.8
1047.0,258.0,32.6,1015.0,36.8,0.77,8,65.2
348.0,168.0,14.7,1999.0,12.5,0.19,6,53.2
874.0,30.0,62.2,2033.0,12.4,0.66,7,58.2
890.0,102.0,27.2,1171.0,15.8,0.56,3,80.2
790.0,166.0,41.4,1196.0,37.8,0.35,4,75.1
207.0,214.0,38.6,855.0,35.1,0.13,10,53.8
94.0,276.0,16.1,2088.0,25.6,0.31,2,24.5
669.0,174.0,55.3,2354.0,27.3,0.6,8,46.3
644.0,277.0,66.9,792.0,9.5,0.73,7,36.1
942.0,31.0,16.6,513.0,26.1,0.15,8,100.0
157.0,169.0,61.2,629.0,27.4,0.56,1,47.2
402.0,208.0,62.4,950.0,3.2,0.22,4,17.3
100.0,138.0,47.5,260.0,49.0,0.42,4,75.3
540.0,96.0,47.0,517.0,41.7,0.57,2,78.7
712.0,91.0,36.8,2079.0,12.7,0.78,6,46.5
572.0,253.0,56.9,740.0,20.1,0.61,3,57.7
610.0,245.0,11.0,2389.0,47.9,0.12,4,80.3
584.0,212.0,41.6,476.0,47.1,0.47,10,64.8
176.0,47.0,48.7,1792.0,16.7,0.23,11,18.2
767.0,73.0,27.8,406.0,18.0,0.31,7,87.7
781.0,155.0,37.5,2367.0,32.0,0.39,11,57.2
148.0,93.0,28.8,580.0,1.7,0.38,7,43.5
506.0,154.0,55.2,1033.0,12.7,0.79,7,41.0
287.0,266.0,15.1,1364.0,27.4,0.71,4,50.7
336.0,232.0,69.5,556.0,1.2,0.14,2,38.7
145.0,61.0,34.6,2088.0,19.8,0.44,7,22.3
569.0,214.0,53.7,1128.0,8.8,0.34,1,34.7
292.0,219.0,53.1,1642.0,41.3,0.15,6,32.3
398.0,214.0,38.2,1037.0,21.6,0.61,2,50.7
823.0,169.0,21.8,926.0,28.5,0.75,8,77.3
463.0,264.0,39.7,731.0,35.1,0.17,11,55.8
1085.0,93.0,27.0,2143.0,8.6,0.74,8,66.8
917.0,188.0,13.1,2272.0,7.4,0.32,12,72.9
1024.0,47.0,57.8,924.0,39.6,0.78,4,98.7
1051.0,23.0,38.7,559.0,42.5,0.49,6,100.0
974.0,155.0,18.9,2464.0,19.1,0.63,6,57.2
408.0,42.0,40.0,2364.0,49.0,0.63,1,67.8
610.0,268.0,34.2,2127.0,25.4,0.73,9,25.0
624.0,26.0,8.7,958.0,3.0,0.77,7,89.9
432.0,113.0,24.6,925.0,40.1,0.6,8,59.8
439.0,26.0,22.4,425.0,22.7,0.39,6,100.0
960.0,246.0,66.3,635.0,42.8,0.71,5,73.4
635.0,285.0,7.6,2432.0,42.6,0.32,9,42.8
167.0,196.0,42.8,938.0,15.7,0.69,8,13.1
834.0,81.0,20.2,1533.0,44.8,0.22,5,83.4
687.0,97.0,32.0,2079.0,10.0,0.44,10,40.4
849.0,255.0,67.8,1491.0,37.8,0.73,3,65.1
1043.0,100.0,22.8,1643.0,24.4,0.54,2,61.1
664.0,289.0,34.1,2232.0,42.6,0.58,9,29.1
658.0,287.0,40.7,2391.0,18.6,0.31,1,15.0
856.0,168.0,46.2,947.0,47.0,0.26,5,83.0
369.0,237.0,14.0,2131.0,33.4,0.69,6,52.7
515.0,50.0,16.1,1970.0,36.3,0.46,5,76.3
500.0,216.0,64.0,2036.0,49.5,0.46,3,31.7
797.0,271.0,22.5,947.0,42.3,0.75,7,60.8
260.0,199.0,20.5,1257.0,36.8,0.53,6,55.4
463.0,136.0,56.7,2367.0,24.3,0.43,6,39.2
927.0,196.0,60.8,423.0,41.7,0.44,1,88.8
164.0,42.0,11.9,1726.0,45.3,0.52,10,67.4
772.0,95.0,36.4,2013.0,46.9,0.76,8,64.3
999.0,118.0,51.9,2103.0,40.5,0.73,9,51.3
834.0,59.0,62.5,227.0,0.7,0.76,9,68.2
994.0,135.0,9.3,1857.0,34.8,0.42,1,90.8
602.0,29.0,46.5,2086.0,48.4,0.32,11,64.4
103.0,250.0,43.9,2109.0,23.2,0.71,6,4.0
88.0,51.0,60.2,1906.0,9.6,0.47,12,16.8
19.0,158.0,24.1,1047.0,11.5,0.75,2,32.1
266.0,107.0,21.6,2268.0,33.6,0.27,12,46.6
420.0,219.0,11.3,1559.0,28.2,0.65,9,32.3
814.0,23.0,9.8,630.0,34.6,0.72,12,100.0
722.0,88.0,9.2,520.0,26.0,0.35,6,100.0
1033.0,109.0,19.4,348.0,7.2,0.71,5,89.0
776.0,55.0,39.0,540.0,3.7,0.78,9,62.6
417.0,156.0,29.8,300.0,1.3,0.54,8,47.2
535.0,257.0,28.7,1995.0,2.6,0.52,2,13.8
741.0,177.0,18.7,1212.0,29.5,0.23,4,87.8
681.0,111.0,13.9,2241.0,17.2,0.18,2,71.8
232.0,174.0,10.1,2331.0,30.3,0.42,10,52.2
1102.0,192.0,29.6,1318.0,37.8,0.49,7,85.8
959.0,24.0,10.2,2260.0,32.0,0.63,4,100.0
739.0,180.0,43.1,989.0,28.4,0.62,5,73.5
142.0,261.0,55.5,2172.0,20.2,0.3,7,16.7
519.0,71.0,41.9,1382.0,41.2,0.25,8,78.3
437.0,177.0,10.7,624.0,12.2,0.17,12,91.6
1103.0,50.0,43.7,1766.0,40.3,0.23,8,66.8
128.0,28.0,56.2,231.0,40.2,0.78,9,72.6
595.0,53.0,48.6,2015.0,18.3,0.67,1,47.0
506.0,101.0,39.1,1138.0,4.6,0.56,5,52.4
246.0,206.0,62.4,523.0,39.0,0.49,9,40.3
510.0,159.0,21.2,568.0,19.5,0.54,11,49.0
827.0,116.0,50.4,1397.0,5.4,0.36,5,63.4
1050.0,202.0,58.7,1017.0,26.1,0.49,4,71.6
1176.0,190.0,22.0,2180.0,6.7,0.24,9,37.4
159.0,139.0,25.0,1876.0,38.3,0.11,8,43.6
659.0,174.0,6.7,2117.0,44.0,0.48,8,82.8
982.0,88.0,44.7,460.0,5.1,0.63,9,72.2
54.0,168.0,60.2,814.0,44.2,0.74,5,48.5
437.0,271.0,25.1,2085.0,38.8,0.49,8,31.9
273.0,154.0,46.3,1493.0,9.7,0.26,6,43.6
558.0,124.0,12.0,528.0,14.6,0.11,4,100.0
151.0,64.0,15.5,1511.0,3.4,0.51,4,26.0
89.0,21.0,31.8,1536.0,1.2,0.31,8,35.7
169.0,215.0,30.5,1333.0,49.1,0.43,10,32.8
920.0,147.0,46.9,277.0,6.5,0.3,11,62.3
522.0,180.0,62.7,529.0,12.5,0.63,1,49.6
3.0,272.0,26.3,1228.0,19.2,0.38,10,9.2
1176.0,214.0,15.2,2076.0,42.3,0.22,10,45.5
954.0,222.0,10.1,1135.0,22.2,0.51,10,72.0
309.0,60.0,44.9,542.0,42.2,0.63,7,68.9
201.0,169.0,10.6,876.0,28.4,0.33,2,78.5
1120.0,273.0,13.9,259.0,41.9,0.21,11,97.0
276.0,235.0,15.9,699.0,13.6,0.74,11,36.2
944.0,242.0,39.5,918.0,10.9,0.58,9,40.6
474.0,175.0,12.7,2194.0,23.9,0.35,9,59.9
499.0,237.0,31.3,724.0,38.6,0.63,1,50.2
787.0,236.0,61.2,2095.0,29.0,0.24,2,41.4
138.0,288.0,57.9,1245.0,26.1,0.23,6,30.4
394.0,291.0,19.0,1859.0,19.9,0.34,2,27.3
1173.0,59.0,21.1,263.0,45.4,0.4,2,100.0
365.0,148.0,11.3,1292.0,10.8,0.18,6,72.2
335.0,224.0,59.4,1560.0,4.4,0.78,9,0.0
43.0,112.0,55.7,827.0,14.6,0.19,10,30.5
1106.0,232.0,49.4,1279.0,36.1,0.63,6,54.2
693.0,171.0,58.8,548.0,12.6,0.71,4,64.4
1040.0,89.0,30.4,2089.0,27.1,0.7,6,70.4
515.0,104.0,57.7,1299.0,34.9,0.18,5,83.9
1030.0,198.0,31.4,379.0,43.4,0.55,6,100.0
689.0,72.0,17.1,1996.0,48.1,0.68,10,54.2
700.0,109.0,57.1,1969.0,30.2,0.23,8,57.0
1025.0,259.0,47.2,2078.0,5.9,0.47,4,44.9
825.0,285.0,69.2,568.0,35.2,0.27,5,83.3
337.0,220.0,48.3,666.0,19.1,0.29,3,46.6
88.0,246.0,30.3,553.0,28.5,0.66,2,48.0
1037.0,236.0,55.5,843.0,11.7,0.32,2,39.9
955.0,127.0,54.8,2322.0,44.8,0.48,8,66.0
627.0,287.0,49.6,1991.0,48.4,0.56,6,23.8
655.0,176.0,52.9,239.0,21.5,0.79,3,97.4
222.0,158.0,24.5,1449.0,16.9,0.53,4,53.6
473.0,199.0,30.7,1927.0,31.8,0.72,10,29.5
835.0,44.0,59.9,2310.0,40.1,0.73,6,73.8
1113.0,297.0,33.8,1958.0,37.1,0.54,2,54.3
1051.0,10.0,13.9,2104.0,19.4,0.75,8,92.2
157.0,95.0,69.2,215.0,16.0,0.31,3,58.9
1140.0,243.0,17.6,674.0,4.6,0.67,9,42.3
374.0,289.0,13.3,2427.0,46.9,0.21,5,53.0
1064.0,100.0,17.3,1827.0,46.3,0.41,1,75.7
433.0,190.0,10.4,517.0,20.0,0.5,10,71.0
357.0,55.0,63.7,2489.0,24.4,0.7,2,49.7
637.0,64.0,55.5,837.0,39.6,0.71,2,74.8
107.0,212.0,48.2,378.0,8.3,0.49,3,44.4
451.0,156.0,17.7,312.0,1.7,0.29,1,64.5
1142.0,98.0,24.2,1284.0,41.8,0.11,9,100.0
810.0,277.0,7.6,1926.0,15.1,0.53,1,55.9
444.0,266.0,46.5,361.0,31.4,0.65,6,51.2
941.0,22.0,45.2,774.0,11.4,0.36,5,98.6
210.0,138.0,69.7,630.0,36.0,0.37,9,48.6
1179.0,60.0,22.5,1352.0,17.5,0.49,4,83.0
868.0,121.0,44.9,1606.0,39.1,0.59,7,55.2
404.0,177.0,23.5,1939.0,38.6,0.62,3,62.4
267.0,18.0,23.9,504.0,9.7,0.28,6,78.5
504.0,15.0,51.9,1073.0,12.8,0.37,11,62.3
795.0,213.0,69.3,1483.0,11.8,0.56,6,31.1
1150.0,39.0,18.0,489.0,24.9,0.54,7,100.0
613.0,46.0,10.7,1541.0,14.4,0.77,3,83.6
941.0,276.0,46.2,429.0,13.2,0.11,3,91.0
387.0,118.0,18.3,1632.0,26.6,0.35,4,60.7
685.0,274.0,30.8,466.0,22.4,0.24,11,68.3
32.0,298.0,31.0,1321.0,6.0,0.41,11,11.9
140.0,243.0,20.7,958.0,43.1,0.77,1,37.2
890.0,53.0,44.1,381.0,4.4,0.19,5,98.1
487.0,123.0,53.7,1932.0,45.7,0.49,9,36.2
585.0,78.0,68.2,1468.0,1.3,0.17,4,73.4
504.0,88.0,48.6,738.0,36.6,0.55,6,80.1
929.0,243.0,68.3,506.0,14.7,0.72,5,67.7
1162.0,40.0,12.9,1966.0,30.2,0.31,7,100.0
170.0,52.0,39.8,324.0,33.3,0.24,2,82.5
778.0,47.0,30.6,510.0,4.1,0.45,1,92.6
1110.0,238.0,27.8,598.0,37.0,0.75,1,70.8
332.0,153.0,54.3,1129.0,20.1,0.51,12,54.1
439.0,262.0,10.7,1763.0,31.5,0.59,6,42.1
39.0,276.0,37.5,1614.0,20.8,0.65,4,27.7
525.0,283.0,58.8,2092.0,2.0,0.51,12,0.0
667.0,123.0,26.0,1769.0,49.4,0.43,11,45.4
924.0,283.0,6.0,1434.0,37.3,0.56,3,88.5
641.0,268.0,9.6,244.0,1.9,0.54,4,67.5
655.0,240.0,9.1,853.0,18.7,0.68,5,68.6
336.0,226.0,25.1,2317.0,8.9,0.33,2,12.9
689.0,158.0,67.3,2133.0,10.3,0.51,10,16.5
143.0,202.0,34.3,925.0,17.9,0.64,4,29.1
452.0,238.0,51.2,2495.0,36.0,0.71,6,19.5
965.0,48.0,49.4,1779.0,4.0,0.75,3,60.5
921.0,82.0,37.0,1962.0,48.5,0.64,10,68.1
193.0,134.0,15.4,2270.0,33.2,0.31,5,45.4
777.0,15.0,11.0,1703.0,6.0,0.65,6,86.0
1065.0,55.0,37.9,819.0,38.2,0.56,5,100.0
532.0,268.0,25.4,2321.0,44.4,0.1,7,57.3
402.0,15.0,7.9,1008.0,4.0,0.46,8,84.3
520.0,19.0,63.5,290.0,40.5,0.61,8,98.0
687.0,49.0,53.7,2482.0,28.4,0.28,5,87.0
338.0,90.0,18.2,2247.0,14.1,0.45,1,51.4
367.0,170.0,6.7,641.0,34.1,0.44,4,100.0
381.0,175.0,63.6,2054.0,7.2,0.76,11,4.9
697.0,286.0,34.6,1603.0,30.2,0.37,3,59.0
839.0,84.0,32.2,1178.0,35.2,0.8,2,87.0
1103.0,113.0,41.9,314.0,18.7,0.75,6,78.8
898.0,132.0,19.9,233.0,36.5,0.36,9,93.1
276.0,109.0,22.9,523.0,46.8,0.14,9,74.4
986.0,174.0,48.0,2230.0,3.3,0.29,11,32.0
790.0,89.0,28.0,1583.0,34.4,0.54,12,65.6
16.0,154.0,69.5,351.0,33.9,0.23,4,63.4
34.0,44.0,31.4,1705.0,30.4,0.71,5,71.8
984.0,79.0,45.5,1209.0,35.9,0.7,2,82.7
967.0,95.0,45.4,1400.0,16.1,0.43,10,59.5
847.0,120.0,34.3,1218.0,43.4,0.43,2,84.1
234.0,87.0,17.8,986.0,23.0,0.2,9,70.0
