soil_type,soil_ph,avg_temperature,rainfall_7day,humidity,month,elevation,state,best_crop
0,8.4,17.7,10.0,41.6,11,633.0,4,10
3,5.2,33.9,25.4,92.1,11,4.0,1,14
1,4.6,25.6,25.2,22.7,2,50.0,1,4
0,4.8,31.4,194.9,85.7,8,966.0,7,13
1,7.5,23.9,26.4,85.0,9,917.0,9,1
1,6.4,32.4,139.9,20.8,5,722.0,3,12
2,8.1,27.5,34.6,76.8,8,1435.0,9,9
1,5.2,16.2,60.3,87.8,2,677.0,7,11
0,6.7,11.8,7.9,56.7,3,611.0,5,1
3,7.8,18.2,134.3,33.9,7,873.0,1,7
2,7.3,32.2,27.2,56.8,3,1493.0,2,12
2,6.6,28.7,18.4,62.4,2,750.0,6,12
2,5.7,36.4,105.7,81.3,12,797.0,6,0
2,8.4,27.8,16.7,35.9,11,143.0,8,10
3,5.3,12.3,106.5,67.0,5,1493.0,8,1
0,7.8,19.5,163.7,39.0,9,143.0,3,7
1,4.5,16.6,57.0,37.5,6,513.0,0,8
1,5.5,19.8,119.1,36.0,2,536.0,3,4
0,5.5,34.2,35.8,83.5,1,1398.0,6,2
1,7.0,36.6,162.1,82.4,9,930.0,8,4
3,4.9,16.5,152.6,36.8,8,106.0,5,0
0,5.7,23.8,1.3,45.3,11,1295.0,8,5
1,4.8,15.0,111.4,72.1,6,1259.0,7,8
1,7.5,35.9,191.7,45.1,12,1499.0,1,4
2,8.2,32.2,135.0,82.5,7,755.0,9,0
2,7.4,41.1,33.5,23.1,3,448.0,9,12
0,7.5,10.3,174.3,79.3,3,1101.0,2,11
1,6.2,12.4,116.9,53.1,1,278.0,7,7
1,7.4,29.7,166.7,67.7,8,566.0,3,12
1,6.2,27.0,15.8,67.7,1,1088.0,8,2
1,5.5,36.1,82.8,67.6,1,1305.0,7,4
0,6.5,19.5,68.3,49.5,6,1080.0,0,5
3,4.5,39.3,124.3,54.5,1,699.0,6,4
2,5.6,34.5,37.0,49.8,3,1038.0,2,3
2,6.5,16.4,172.2,36.3,3,109.0,6,12
2,4.7,20.6,4.8,89.5,6,310.0,0,0
2,5.1,30.4,44.1,55.2,9,466.0,3,4
1,7.8,27.8,106.0,43.8,4,251.0,6,3
1,8.3,36.4,39.7,88.0,1,25.0,9,4
1,7.5,28.4,153.1,79.0,7,155.0,1,0
0,7.7,31.0,139.0,75.1,6,1314.0,4,13
2,7.7,36.1,129.9,31.9,3,1069.0,9,12
2,5.8,25.7,86.2,38.9,2,221.0,9,12
1,8.4,17.3,136.0,86.3,5,1139.0,7,1
3,6.2,28.3,182.0,80.0,4,1092.0,3,12
3,7.9,15.6,85.9,73.0,6,376.0,8,0
3,6.6,41.8,87.0,54.4,3,571.0,8,12
0,6.8,12.5,41.6,47.5,8,412.0,3,11
0,5.7,39.8,188.0,43.7,12,152.0,2,13
0,8.4,16.3,60.6,67.0,11,1379.0,9,11
1,8.2,19.2,173.8,43.8,2,607.0,8,4
3,4.6,32.8,61.8,61.4,4,488.0,6,3
1,6.5,31.7,90.1,34.9,11,103.0,1,4
0,5.4,28.1,113.4,21.1,3,958.0,0,12
0,8.0,23.9,64.9,38.7,9,1495.0,2,10
2,7.5,36.2,50.7,29.4,4,51.0,6,12
1,6.8,17.5,97.1,73.3,12,508.0,0,8
3,7.1,40.3,63.6,37.5,3,79.0,7,12
3,7.8,38.6,92.0,76.5,2,1136.0,0,4
0,7.8,36.3,95.0,32.1,12,1304.0,5,13
2,6.3,25.7,101.8,83.8,12,405.0,3,4
2,4.8,30.9,21.0,81.0,4,994.0,6,3
3,7.1,11.6,70.0,89.4,4,1159.0,8,1
2,6.2,39.2,129.3,41.2,4,1044.0,0,12
1,7.6,37.2,162.9,43.4,11,1161.0,2,4
0,7.6,20.3,27.2,94.7,9,1048.0,1,10
1,5.6,27.4,60.8,77.7,7,348.0,9,5
0,5.2,33.9,12.9,49.8,12,586.0,9,2
3,5.2,24.7,130.1,72.3,11,1301.0,1,1
0,7.2,22.9,90.2,49.4,3,94.0,3,12
3,8.0,41.3,12.4,62.7,4,1057.0,8,3
3,8.5,16.0,0.4,29.9,3,605.0,8,11
2,7.9,13.8,181.8,26.4,7,662.0,1,0
2,4.6,12.8,12.8,35.8,5,662.0,4,1
2,7.1,18.5,95.7,30.7,8,55.0,2,0
2,7.8,34.5,108.4,35.6,5,1124.0,7,3
2,7.6,21.6,121.1,33.5,5,1046.0,0,3
0,7.6,32.9,97.3,78.3,2,1321.0,3,12
1,5.8,10.8,189.4,70.7,1,482.0,0,4
3,6.0,28.6,51.4,86.4,5,1476.0,7,14
0,7.1,25.1,137.5,68.9,3,1423.0,4,12
1,5.8,27.7,31.7,89.8,11,230.0,6,5
1,7.6,14.3,127.7,73.7,3,278.0,8,12
2,4.6,27.4,25.0,93.0,10,728.0,3,5
0,6.2,33.5,36.6,69.0,9,1290.0,0,14
0,4.7,27.7,154.0,62.0,6,1172.0,1,13
2,5.4,32.6,5.6,50.1,8,1082.0,7,0
0,6.5,30.3,94.2,34.9,12,1124.0,4,2
2,7.0,16.3,33.9,76.7,12,308.0,2,1
2,6.4,19.1,43.4,81.8,6,41.0,7,5
3,5.3,12.9,194.8,45.1,2,1229.0,3,1
3,6.0,12.8,147.9,67.3,5,188.0,2,0
0,7.9,29.3,40.3,37.3,12,802.0,0,8
1,7.8,19.1,152.7,90.0,10,183.0,3,10
1,5.1,24.5,194.5,74.6,1,956.0,6,4
2,6.4,12.5,187.3,53.8,9,613.0,1,1
0,6.5,21.5,179.5,40.6,9,930.0,7,14
1,8.4,39.8,58.1,50.4,6,298.0,4,13
0,5.0,33.2,195.8,76.5,12,826.0,3,2
1,5.5,15.0,105.9,57.0,4,1210.0,1,7
1,8.5,40.1,165.5,75.7,7,443.0,2,12
2,6.5,24.9,184.5,29.7,9,1131.0,6,12
2,7.9,28.9,105.2,58.9,12,211.0,9,0
0,7.5,34.4,192.3,65.9,10,1434.0,9,4
3,8.1,23.6,29.7,92.1,6,584.0,6,5
1,7.8,16.8,131.8,30.0,5,351.0,4,3
0,5.9,16.4,53.3,40.7,10,904.0,9,10
1,4.8,22.0,175.0,67.9,8,680.0,0,0
3,6.5,19.1,46.8,44.9,10,994.0,9,1
3,4.5,15.2,43.5,66.9,11,497.0,1,1
3,6.8,20.8,74.8,70.8,8,680.0,5,1
3,5.6,11.1,145.2,62.3,5,671.0,3,1
2,6.3,24.9,48.8,51.7,4,906.0,4,3
0,7.9,29.0,76.6,31.4,7,664.0,1,2
0,7.8,17.8,120.3,28.0,1,417.0,8,10
3,8.2,28.9,40.8,81.9,6,62.0,4,9
2,5.1,34.5,34.7,39.5,4,1157.0,3,3
1,5.1,40.7,197.6,43.9,8,866.0,8,12
0,7.5,23.8,10.4,30.9,9,172.0,0,14
1,6.5,36.9,47.6,30.7,3,889.0,2,12
2,7.3,15.3,140.2,59.1,1,1467.0,2,4
3,8.0,13.9,16.4,44.4,10,108.0,2,11
2,7.8,40.8,120.1,81.4,9,1436.0,0,4
1,4.5,16.0,196.3,89.8,6,367.0,3,8
3,6.4,10.4,140.7,54.7,4,1253.0,7,11
3,6.9,37.5,17.9,85.8,11,381.0,8,4
0,5.5,21.1,84.6,70.6,2,267.0,8,4
2,5.7,36.5,141.3,25.9,9,1270.0,8,0
3,5.3,34.1,103.0,27.8,4,657.0,8,3
2,8.3,32.3,7.3,26.8,7,1385.0,5,12
1,6.5,11.8,197.3,51.0,9,30.0,9,11
2,5.5,36.1,156.7,44.6,7,204.0,2,0
0,5.4,34.6,74.4,80.5,4,331.0,1,14
0,7.4,38.3,195.5,91.3,1,185.0,3,4
3,7.0,25.6,71.3,60.7,5,1229.0,9,14
0,8.3,14.2,95.8,63.4,11,1482.0,3,11
2,7.9,35.4,178.7,65.5,11,801.0,9,0
2,5.8,30.6,23.1,89.6,6,433.0,8,13
1,4.7,24.4,143.2,35.7,5,1067.0,7,9
1,6.9,30.3,10.4,39.0,1,1406.0,8,2
1,6.2,38.0,25.9,76.0,9,1312.0,4,14
2,7.4,25.6,194.3,46.0,4,1485.0,3,3
3,8.2,20.8,178.5,63.9,9,835.0,5,1
1,7.5,36.8,48.6,94.3,8,839.0,5,13
3,7.1,16.7,162.7,56.3,11,376.0,0,11
3,8.1,32.6,5.7,53.6,6,758.0,1,14
3,5.8,10.8,49.7,56.1,2,0.0,3,1
2,8.0,16.4,13.5,24.3,4,1366.0,1,10
3,7.4,41.2,22.5,33.3,5,890.0,4,0
1,5.5,23.5,82.9,38.6,2,723.0,9,4
0,4.6,38.7,197.0,34.7,6,858.0,9,13
0,5.8,24.2,197.5,60.2,9,1266.0,1,10
1,5.7,11.3,68.1,54.4,5,189.0,5,9
3,5.5,17.7,46.7,30.8,9,1408.0,2,1
3,6.0,26.7,158.6,84.7,7,437.0,1,12
3,7.4,22.4,174.7,54.2,1,751.0,6,4
1,5.5,37.0,9.0,43.8,4,134.0,1,13
3,6.0,30.5,12.9,50.5,2,797.0,3,2
1,7.2,41.1,2.7,48.4,6,842.0,7,5
3,5.8,33.2,40.8,81.1,1,76.0,3,2
3,8.0,26.5,197.4,29.8,11,1480.0,2,10
3,7.8,41.2,131.9,41.5,6,729.0,0,0
1,6.2,15.3,172.2,53.1,9,763.0,0,10
1,5.0,23.3,5.4,26.3,3,925.0,5,11
2,7.6,11.0,88.8,33.9,6,499.0,9,3
3,8.4,25.7,36.6,53.8,9,788.0,6,7
0,6.7,14.6,36.5,32.2,6,1399.0,9,8
2,5.4,36.7,95.5,94.5,11,1126.0,1,4
3,5.2,23.7,70.3,24.7,2,117.0,3,4
3,7.8,19.4,52.8,60.4,2,568.0,9,10
2,7.6,25.7,95.2,42.3,10,1365.0,8,3
3,6.2,31.5,157.8,86.4,3,1293.0,5,12
1,7.7,27.3,134.8,42.1,4,353.0,5,3
2,8.2,17.5,69.2,33.0,3,236.0,9,12
3,7.4,28.7,87.6,52.6,3,819.0,3,12
0,5.8,23.5,79.0,41.0,8,473.0,9,5
0,5.5,21.5,24.9,85.5,6,148.0,7,5
2,7.4,13.2,43.1,81.4,9,237.0,4,1
2,7.5,14.5,70.6,65.3,11,1458.0,6,1
1,6.0,30.4,33.1,45.6,12,253.0,4,5
3,4.6,31.0,191.4,90.3,6,813.0,2,0
0,5.7,18.9,70.8,39.0,9,60.0,8,7
1,6.2,16.6,30.2,47.2,5,166.0,1,8
3,5.6,21.5,125.0,23.5,5,946.0,9,0
1,7.3,23.4,195.3,37.8,7,446.0,5,12
0,6.0,35.4,20.6,91.5,10,255.0,3,5
0,6.7,18.7,43.5,69.1,2,1395.0,4,7
3,7.4,25.0,195.0,73.5,2,1441.0,6,12
0,5.3,20.6,129.2,46.9,4,1137.0,5,11
2,6.2,15.4,151.4,31.1,10,1247.0,5,1
3,6.8,27.2,156.5,80.4,7,603.0,0,12
0,6.9,21.7,188.5,44.3,4,303.0,9,3
1,8.1,34.8,37.1,47.2,7,795.0,3,13
2,7.4,38.1,15.0,70.9,9,974.0,5,1
0,5.2,34.3,16.6,91.7,5,332.0,6,14
3,7.0,18.7,185.3,22.3,4,1234.0,4,14
2,7.1,40.6,194.7,46.7,7,1191.0,7,0
0,4.8,16.4,21.5,35.3,3,1034.0,4,10
0,4.5,37.5,159.0,56.5,8,1485.0,7,13
3,7.9,10.4,174.6,60.5,4,1388.0,1,11
0,7.8,23.3,160.8,30.8,3,1291.0,6,12
2,7.3,17.7,137.4,41.1,3,420.0,0,12
0,7.5,25.9,122.6,84.3,7,1318.0,5,0
1,8.0,15.2,34.5,67.9,5,816.0,0,10
0,6.5,26.6,105.2,70.7,10,317.0,9,7
2,8.0,31.7,181.1,53.6,7,702.0,4,0
0,8.5,20.9,32.8,33.9,9,854.0,3,14
1,6.7,41.1,17.5,46.8,7,1477.0,1,13
1,6.8,24.7,142.6,67.8,1,320.0,5,4
3,5.6,29.4,119.8,85.8,12,1102.0,6,9
3,4.6,35.0,6.2,52.7,3,1226.0,9,2
0,6.7,21.3,77.3,66.4,9,108.0,5,14
2,7.4,14.3,44.0,27.5,10,734.0,4,1
0,6.3,15.9,25.6,89.1,9,517.0,3,10
0,6.8,11.2,63.2,94.7,4,505.0,9,11
0,7.6,41.5,183.6,23.5,5,262.0,0,13
1,5.0,12.7,38.3,56.5,5,502.0,1,11
3,4.7,19.1,9.0,23.2,12,317.0,2,8
3,7.4,12.9,110.1,63.3,3,208.0,2,12
3,8.5,26.3,52.7,86.0,12,430.0,5,8
2,5.4,24.9,84.4,69.5,6,1283.0,2,3
2,7.5,35.0,69.7,43.9,12,639.0,6,4
3,6.7,40.7,50.6,76.8,10,443.0,1,4
0,6.0,21.7,105.6,68.5,7,405.0,2,7
0,5.1,18.2,51.6,44.8,4,1029.0,1,11
1,7.3,12.7,121.8,48.3,11,355.0,0,1
0,7.3,10.3,80.8,66.1,10,704.0,5,11
0,6.0,30.7,193.6,71.4,4,331.0,3,12
3,7.9,15.2,104.3,77.5,4,763.0,6,3
1,6.3,19.3,111.9,62.8,5,733.0,1,7
2,7.4,24.6,69.2,90.3,2,1057.0,1,12
1,6.3,40.0,61.2,61.5,11,1053.0,5,1
3,6.3,26.3,150.1,50.3,4,1402.0,6,12
0,7.8,20.6,76.0,91.1,12,355.0,5,10
1,7.8,13.9,163.4,79.6,4,324.0,1,1
3,7.1,11.8,175.9,52.6,6,1498.0,5,0
2,7.1,22.8,74.5,93.1,6,321.0,0,12
0,7.0,12.7,41.5,40.3,9,1205.0,1,11
1,8.0,23.8,29.9,47.7,3,680.0,2,10
2,7.8,31.6,135.4,88.4,10,464.0,8,4
3,7.9,38.1,11.8,33.2,6,874.0,4,13
1,5.0,30.4,139.4,91.3,4,780.0,3,12
2,5.9,29.2,91.8,84.8,11,600.0,6,0
0,8.5,20.9,141.7,52.9,1,1317.0,8,7
3,6.7,40.8,11.6,63.8,12,1043.0,9,8
3,5.4,27.4,44.6,81.3,8,735.0,6,6
2,6.1,41.3,72.6,50.2,10,929.0,0,4
2,6.6,41.2,157.3,20.4,8,1264.0,2,0
1,8.0,34.6,149.3,60.6,2,353.0,7,4
1,7.0,16.6,188.3,63.8,4,786.0,1,10
3,7.0,30.4,22.3,88.7,7,1103.0,2,2
0,7.4,40.7,1.2,49.7,1,652.0,0,13
2,6.4,41.2,63.4,48.5,3,1067.0,2,12
0,5.9,33.5,17.0,44.6,1,1197.0,5,2
1,5.2,31.0,80.5,78.5,5,535.0,5,9
1,5.2,24.5,25.5,41.2,11,795.0,0,1
2,4.9,29.0,8.5,77.5,4,1003.0,1,3
2,5.3,29.1,174.2,30.9,4,276.0,9,12
2,4.5,14.6,115.7,30.2,9,339.0,1,1
3,5.1,12.4,129.8,29.8,6,1297.0,2,12
0,4.8,10.1,106.7,39.1,9,309.0,0,7
3,6.9,35.5,165.3,61.8,8,958.0,0,12
0,6.7,27.6,108.8,39.8,8,779.0,2,2
1,5.4,36.7,189.3,81.1,6,990.0,5,12
0,8.5,31.0,110.6,21.7,8,369.0,0,12
0,7.5,29.2,122.3,40.0,7,1282.0,1,2
0,5.7,30.2,67.7,26.1,2,191.0,6,2
2,5.5,34.7,68.8,78.8,6,609.0,4,0
3,5.3,34.1,188.5,40.5,3,195.0,1,12
3,5.0,24.1,175.9,59.9,3,148.0,4,12
2,6.9,37.6,104.6,23.1,11,218.0,2,4
0,7.0,41.9,61.4,64.4,9,917.0,1,13
1,7.5,15.5,64.0,79.7,2,919.0,6,4
2,7.7,16.7,48.7,25.2,7,796.0,3,3
3,4.8,29.9,5.7,94.4,6,189.0,3,5
1,6.8,16.2,32.4,54.3,7,1036.0,8,8
1,4.6,16.6,140.4,49.9,4,501.0,4,1
2,5.8,10.3,158.9,72.7,9,1192.0,9,1
1,5.1,21.0,197.0,51.8,1,236.0,1,4
2,7.3,26.5,160.5,28.0,2,224.0,2,4
3,5.7,10.2,41.6,71.1,1,304.0,7,1
3,5.6,16.5,165.3,58.8,5,1244.0,8,0
1,6.9,35.9,179.2,52.0,11,1019.0,0,4
1,6.5,31.7,145.1,93.5,9,1413.0,9,4
3,4.9,18.2,188.0,62.1,7,733.0,5,0
2,7.9,15.3,50.8,82.2,9,230.0,3,10
1,6.5,16.2,143.9,87.6,11,594.0,6,10
0,8.4,16.6,2.0,41.2,5,697.0,3,11
1,7.5,23.3,50.0,67.1,12,438.0,9,8
3,6.3,25.5,37.6,38.9,3,617.0,5,12
0,7.5,40.5,87.8,69.9,7,424.0,6,12
3,8.3,40.6,164.8,84.1,11,1119.0,0,4
3,6.9,10.5,6.1,84.7,8,764.0,7,1
2,4.8,33.1,88.9,21.2,11,347.0,0,0
1,7.1,14.7,115.9,80.2,1,1200.0,7,1
1,5.9,21.9,188.9,92.2,9,1409.0,9,5
0,4.8,37.0,160.7,92.9,3,1215.0,9,13
3,8.4,22.8,167.2,46.9,3,364.0,1,12
1,7.4,28.0,59.7,37.3,7,292.0,6,12
3,8.0,16.5,118.1,71.8,1,646.0,0,4
0,4.9,32.4,161.9,87.4,9,1296.0,4,14
3,8.2,24.0,184.8,79.6,5,857.0,3,9
0,7.3,18.2,122.1,39.7,7,1179.0,8,5
2,7.3,30.0,188.4,71.6,4,1475.0,1,12
3,5.4,33.3,79.6,91.3,12,568.0,1,8
3,5.3,35.4,67.6,50.2,10,892.0,5,4
2,8.4,23.5,24.5,20.4,11,601.0,9,10
0,6.3,34.2,109.9,85.2,11,1433.0,7,9
0,5.9,26.4,172.1,63.3,5,1031.0,7,9
0,7.0,33.2,78.7,89.5,6,1119.0,1,13
1,5.8,30.6,54.6,32.0,6,612.0,6,9
3,5.0,29.2,128.6,87.9,10,984.0,8,5
0,5.0,40.7,21.2,77.5,10,1172.0,7,5
2,7.5,11.1,122.7,23.5,4,1339.0,8,1
1,8.2,40.0,111.3,82.1,5,799.0,7,12
3,5.6,38.4,71.0,21.7,10,1282.0,8,1
0,5.3,30.7,99.9,50.2,8,1292.0,5,2
2,5.1,40.6,152.0,52.2,3,1266.0,3,12
1,6.5,27.7,198.3,20.8,9,1462.0,5,14
1,4.9,39.8,26.9,82.0,5,621.0,8,13
3,7.0,14.0,39.2,32.6,10,395.0,6,11
1,6.2,16.9,198.4,47.5,4,611.0,9,3
0,6.8,16.7,25.7,59.2,10,468.0,2,8
2,6.6,19.4,160.1,57.3,3,540.0,2,12
2,7.9,14.3,105.1,61.1,11,85.0,5,11
0,8.0,21.7,75.6,33.2,8,73.0,8,5
0,4.5,24.3,159.9,85.9,7,1373.0,7,12
1,4.9,31.0,181.8,91.4,5,872.0,1,0
0,8.3,40.7,90.4,68.9,6,1257.0,9,13
0,5.8,38.1,65.0,46.2,4,469.0,9,13
3,5.8,12.0,197.8,22.0,8,321.0,7,0
3,7.8,14.1,37.4,53.3,10,456.0,7,1
0,5.3,15.9,73.3,84.7,7,754.0,8,10
0,6.2,28.4,129.1,88.6,4,551.0,5,14
0,6.9,10.6,10.6,66.7,9,123.0,8,11
2,7.8,15.7,150.5,40.6,11,586.0,8,10
2,6.6,35.2,177.5,48.7,7,1444.0,8,0
3,6.5,29.6,5.3,90.9,7,229.0,0,5
3,8.4,37.1,104.8,50.1,10,1435.0,1,4
3,8.2,19.6,134.7,81.1,2,584.0,0,12
1,7.4,37.4,95.8,75.8,7,680.0,7,12
2,4.7,19.4,138.9,31.6,2,213.0,6,4
2,5.1,12.4,73.5,28.4,9,390.0,3,1
1,6.7,36.3,93.1,20.7,8,1110.0,0,12
0,4.5,12.8,54.9,75.6,9,1308.0,3,1
0,6.4,29.1,117.4,42.6,4,395.0,9,3
2,4.7,41.1,138.4,53.2,12,290.0,9,0
2,7.2,28.9,155.6,66.5,3,963.0,4,12
1,7.2,38.8,21.0,21.3,9,570.0,9,13
3,4.9,15.5,87.9,56.4,1,260.0,4,4
2,5.3,14.1,136.3,73.9,1,1413.0,2,1
3,7.2,34.2,11.4,80.6,11,1069.0,5,10
3,5.0,22.4,186.0,84.5,11,375.0,0,0
3,8.2,20.5,133.0,45.1,4,133.0,6,0
2,4.9,29.1,28.3,72.7,1,1175.0,1,5
2,8.4,24.8,191.3,53.5,2,280.0,0,4
0,6.9,28.9,12.8,44.7,1,616.0,6,2
0,5.6,35.3,133.8,87.6,12,1371.0,5,13
0,6.9,30.2,26.1,29.3,3,542.0,6,2
0,7.9,35.4,85.1,21.7,5,246.0,3,12
2,5.2,37.5,70.4,82.7,6,1463.0,3,12
1,6.6,41.5,143.6,53.9,9,1062.0,8,4
1,6.4,25.5,24.7,54.0,9,659.0,0,14
2,8.5,38.0,96.7,85.6,7,479.0,3,12
1,4.6,20.6,174.1,51.1,12,1311.0,6,0
1,6.1,10.6,166.3,54.9,4,829.0,0,1
3,6.3,39.9,100.0,31.3,5,352.0,5,3
1,5.7,13.3,92.6,63.6,6,249.0,9,0
1,8.4,41.3,154.4,44.6,7,846.0,6,12
3,5.7,35.3,100.1,89.8,3,747.0,7,12
0,8.3,41.0,151.3,80.1,6,893.0,9,13
3,6.2,27.6,164.4,56.6,9,1088.0,9,7
3,8.4,12.9,13.8,27.1,4,1122.0,1,1
2,5.2,16.6,13.5,34.5,1,1089.0,2,1
0,6.4,18.4,76.2,23.7,1,1365.0,1,7
0,8.2,24.6,37.0,70.4,10,137.0,6,5
3,5.4,26.1,164.7,43.8,2,822.0,5,12
0,8.4,24.1,43.9,54.4,2,282.0,8,2
1,6.2,31.8,27.0,50.7,6,806.0,1,14
1,6.7,34.8,110.4,41.4,5,888.0,4,9
1,7.6,38.6,101.4,80.0,1,119.0,2,4
0,5.9,40.7,48.7,64.9,6,307.0,5,13
3,7.4,33.0,192.8,41.9,11,1492.0,3,4
1,6.4,18.2,195.7,69.2,9,769.0,4,7
1,7.3,33.8,144.7,87.2,3,1250.0,8,12
3,6.0,30.9,45.6,33.3,11,514.0,4,5
3,6.1,21.6,110.2,80.6,11,1335.0,0,1
0,7.1,17.8,190.9,30.8,8,906.0,4,10
0,6.3,21.6,57.3,72.1,8,514.0,6,14
0,8.3,15.9,188.1,85.7,10,542.0,0,11
1,6.4,32.5,191.8,56.1,11,66.0,4,12
0,7.2,27.3,9.7,35.9,1,1035.0,2,2
2,7.9,22.1,164.9,88.7,12,0.0,3,4
0,6.3,33.7,100.1,65.1,6,1016.0,2,13
2,7.1,16.1,61.6,33.1,3,71.0,1,1
1,7.8,23.7,167.1,20.4,2,1345.0,1,12
1,7.1,35.3,6.0,28.0,12,1031.0,3,5
2,7.2,16.9,49.0,49.0,5,900.0,3,9
2,7.4,18.5,155.1,32.5,5,1476.0,8,0
2,8.5,24.6,141.4,57.1,5,108.0,8,0
2,6.9,41.8,190.2,32.7,11,1195.0,8,0
0,6.9,13.4,108.1,22.0,8,1029.0,4,11
3,5.5,13.3,30.6,55.2,4,696.0,5,11
3,4.8,22.5,147.3,36.7,9,1125.0,3,0
1,7.9,33.8,105.0,94.6,8,1499.0,3,3
1,7.8,41.6,113.7,40.1,12,534.0,0,4
0,7.0,12.1,58.7,39.1,12,974.0,0,1
3,8.0,24.4,47.7,47.3,11,1451.0,4,10
0,7.1,37.5,50.6,37.3,12,1152.0,4,13
1,4.8,28.0,92.2,51.4,4,968.0,9,9
3,8.2,16.2,38.3,66.8,1,282.0,2,1
1,5.6,10.3,154.7,59.4,5,411.0,3,0
1,7.9,11.1,1.7,41.3,8,987.0,9,1
3,8.3,16.5,37.7,31.6,8,1250.0,5,1
3,5.3,38.1,185.5,43.3,2,893.0,9,4
3,7.0,21.3,6.8,44.6,4,1437.0,1,1
3,6.2,18.4,53.5,24.3,3,1270.0,1,1
1,6.9,16.5,5.6,45.0,2,312.0,9,8
1,6.0,22.8,56.0,54.5,12,906.0,6,8
0,7.7,23.3,38.4,36.8,8,685.0,0,10
3,6.6,14.6,183.3,60.2,10,995.0,0,11
2,7.0,12.5,95.5,38.3,8,1349.0,5,1
2,6.9,21.3,53.9,33.8,1,401.0,6,4
2,5.5,15.0,54.4,57.1,11,905.0,6,1
3,4.6,32.2,164.6,40.2,9,822.0,5,4
2,7.5,16.6,122.7,91.8,11,1414.0,4,1
1,5.8,34.0,71.7,75.6,1,1332.0,1,2
3,6.7,24.4,83.6,87.5,5,1479.0,8,3
0,7.5,35.0,90.7,77.6,11,1291.0,7,3
0,4.8,21.8,163.8,59.0,1,896.0,4,7
1,8.4,29.3,148.8,80.7,12,535.0,1,4
1,6.4,22.4,3.0,35.9,7,1055.0,3,5
1,5.3,37.2,47.0,90.2,1,271.0,3,4
2,5.0,26.8,176.4,51.1,9,1044.0,6,0
0,5.6,19.3,194.8,27.9,11,670.0,8,11
2,7.0,32.8,61.3,60.0,8,19.0,2,0
0,6.4,28.2,101.2,56.1,7,474.0,3,13
2,7.2,28.9,54.2,82.4,4,93.0,1,3
2,7.1,30.6,82.5,70.2,10,190.0,5,4
0,7.3,17.3,159.3,57.5,9,790.0,7,10
0,6.2,35.1,39.4,66.7,8,425.0,0,13
1,8.1,28.5,106.4,89.5,4,795.0,4,3
0,7.1,34.4,2.2,39.6,11,1297.0,2,10
0,6.9,16.5,39.2,30.8,2,470.0,1,10
2,7.3,32.4,9.3,92.5,5,1495.0,7,0
2,8.2,17.1,182.6,78.8,1,1373.0,1,4
2,8.2,14.3,118.3,47.4,1,234.0,6,4
3,7.5,36.8,52.6,78.7,7,1091.0,3,0
2,5.1,24.4,91.2,59.6,12,112.0,8,4
2,5.8,38.5,68.1,87.2,2,1326.0,8,0
3,7.6,26.9,29.4,83.5,10,939.0,5,10
2,7.6,12.6,137.4,69.4,6,164.0,5,0
0,5.6,16.3,103.5,69.3,2,1185.0,0,10
2,4.8,15.3,88.4,55.9,8,287.0,5,0
1,5.2,26.4,105.6,77.0,7,1160.0,9,7
2,6.5,26.5,128.8,26.0,1,281.0,7,4
0,7.1,39.5,102.5,80.7,6,611.0,8,13
1,7.4,12.4,167.1,21.5,12,1457.0,4,11
3,5.5,16.1,97.7,68.1,1,16.0,4,4
2,8.2,30.1,55.8,25.8,11,637.0,1,5
2,7.4,25.8,151.6,94.9,7,193.0,5,0
1,4.9,22.4,107.2,47.6,7,1400.0,3,0
2,7.1,15.9,198.3,36.3,4,1438.0,0,1
3,5.7,33.6,178.1,72.5,4,1125.0,6,0
1,4.6,36.5,194.2,92.3,3,789.0,2,12
0,5.7,29.5,123.4,72.6,6,195.0,3,13
2,5.8,19.0,142.3,44.7,9,414.0,6,0
3,6.6,12.5,40.0,86.5,11,1461.0,2,1
3,5.9,13.0,13.4,55.2,9,548.0,6,1
2,5.5,32.0,167.8,36.7,11,1188.0,0,0
2,6.5,14.1,14.2,84.2,1,1424.0,6,11
1,6.1,13.1,97.9,69.0,10,459.0,7,11
0,4.9,10.3,21.5,61.2,6,1471.0,6,8
2,6.7,28.5,103.9,72.8,1,1347.0,4,4
0,8.0,26.4,104.7,73.7,9,343.0,2,7
1,7.6,20.3,127.8,20.2,6,856.0,8,7
2,6.5,34.5,107.2,87.8,2,1356.0,8,4
3,5.4,34.2,55.2,32.7,4,1010.0,7,12
1,7.6,18.8,79.0,70.7,10,834.0,9,10
1,6.6,32.5,171.3,43.1,10,999.0,9,4
1,7.8,33.2,115.8,90.2,3,1011.0,3,12
2,7.0,11.5,38.6,45.4,2,283.0,7,1
1,7.7,32.7,52.0,37.4,11,485.0,1,4
0,8.2,17.4,129.3,84.8,3,8.0,5,12
3,6.7,18.5,79.7,93.0,6,164.0,9,5
1,5.8,32.9,3.8,74.4,12,80.0,7,5
3,7.1,20.3,23.1,80.7,7,1353.0,6,5
3,5.0,16.4,149.0,72.1,3,1471.0,3,0
1,6.3,35.9,28.0,66.8,10,765.0,0,4
2,5.8,28.0,36.7,46.0,11,1349.0,7,10
2,6.9,35.5,116.8,80.7,5,168.0,5,0
2,6.9,18.6,169.3,37.9,12,726.0,5,8
