crop,soil_type,soil_ph,avg_temperature,rainfall_7day,humidity,area_acres,elevation,state,month,yield_per_acre
11,3,6.5,16.2,177.8,58.1,2.9,758.0,8,6,0.15
11,0,6.7,12.7,199.9,82.0,12.4,959.0,9,5,0.16
14,3,5.3,40.3,150.5,51.4,7.8,63.0,0,6,0.24
1,3,6.3,38.9,175.2,50.5,7.7,486.0,4,1,0.23
8,2,5.3,28.3,39.7,91.0,10.4,309.0,3,1,3.82
1,2,7.7,21.1,49.6,34.7,7.5,543.0,2,1,0.5
5,3,7.2,31.8,148.0,84.4,11.6,1483.0,5,1,0.48
11,2,5.0,26.5,13.3,26.2,10.0,986.0,5,8,0.1
13,0,5.7,29.0,194.2,71.4,12.2,669.0,9,10,0.16
2,3,4.6,22.2,122.5,67.4,11.1,865.0,0,2,0.19
14,2,7.2,33.8,43.8,73.1,8.5,189.0,3,10,0.8
4,0,5.1,41.7,176.4,53.9,3.2,720.0,5,5,3.55
0,0,6.6,11.6,179.4,84.0,10.5,60.0,6,10,0.24
11,1,7.5,41.4,63.1,90.5,8.8,378.0,7,2,0.1
2,3,6.1,13.1,177.8,68.9,2.1,155.0,5,11,0.1
13,1,6.8,26.7,11.9,39.7,13.7,752.0,6,8,0.32
8,2,5.8,34.3,176.3,58.9,17.1,170.0,0,3,0.86
10,1,7.6,29.5,43.3,71.1,18.8,959.0,1,1,0.15
14,2,7.7,33.5,167.4,78.4,4.2,528.0,0,7,0.32
13,2,5.6,38.9,170.2,20.9,13.2,143.0,1,10,0.12
6,2,6.6,10.4,70.4,92.0,0.8,908.0,0,3,0.1
10,0,7.4,32.3,128.3,27.7,15.7,192.0,2,11,0.23
11,2,7.9,38.4,119.4,69.5,3.0,1368.0,2,12,0.1
5,2,4.6,40.6,184.7,52.9,8.7,1086.0,3,3,0.18
9,0,4.5,33.4,139.5,78.7,13.6,1338.0,3,4,0.31
2,3,5.0,20.5,124.6,79.2,17.6,1341.0,2,8,0.14
6,1,6.6,12.7,159.5,30.1,16.5,501.0,1,11,0.12
0,3,6.3,13.9,59.0,74.0,16.8,104.0,1,2,0.69
13,3,4.6,25.7,75.2,70.4,16.5,22.0,0,8,0.17
10,3,8.2,22.1,101.9,50.8,1.3,582.0,6,6,0.12
13,1,5.7,26.1,99.7,44.7,3.3,1095.0,7,12,0.15
13,1,8.1,41.6,12.9,31.3,6.4,548.0,9,10,0.15
7,0,7.8,34.6,92.2,79.4,15.3,279.0,4,10,2.91
11,2,8.4,19.2,14.8,53.5,5.2,462.0,9,8,0.22
3,0,5.5,39.5,33.4,45.8,6.3,1449.0,5,9,0.2
6,2,7.6,20.7,77.4,31.7,5.0,1253.0,1,2,0.16
12,3,6.7,38.6,87.2,42.4,11.9,1169.0,2,2,11.4
7,2,5.5,15.4,83.5,28.5,9.7,1471.0,0,3,1.79
5,2,6.2,39.9,81.8,70.4,17.7,1062.0,4,11,0.44
10,3,6.4,32.6,93.9,82.6,5.5,708.0,5,3,0.1
3,3,6.8,20.3,101.6,64.2,10.1,836.0,9,11,0.15
9,3,6.4,37.5,158.0,65.2,8.4,1396.0,4,11,0.35
13,3,4.6,16.0,28.3,80.9,15.4,117.0,2,9,0.1
2,3,7.7,27.1,56.4,81.2,13.5,1000.0,3,4,0.25
3,1,5.5,12.0,87.3,43.2,3.8,431.0,1,6,0.15
9,1,7.9,32.5,12.0,73.2,19.5,428.0,0,10,0.37
5,2,7.3,15.4,121.1,30.0,5.1,1143.0,8,9,0.57
7,1,7.0,19.7,158.8,37.7,6.2,974.0,0,11,4.32
13,1,4.9,15.4,45.8,84.0,9.9,1402.0,9,1,0.1
11,3,5.9,11.9,149.3,63.3,18.0,1091.0,6,3,0.12
10,1,4.9,40.5,165.3,67.2,13.4,704.0,4,5,0.1
12,0,6.9,27.3,98.4,23.3,6.5,1233.0,6,7,12.99
1,2,7.2,17.8,4.4,51.2,10.6,198.0,6,6,0.42
3,0,4.7,28.7,178.0,67.6,6.1,240.0,8,5,0.17
9,2,4.5,13.2,132.3,89.8,14.6,990.0,2,8,0.11
1,3,5.8,20.1,186.0,52.0,18.9,1019.0,0,2,0.35
9,0,5.6,27.5,28.4,74.0,1.1,706.0,0,5,1.32
7,0,6.4,21.5,151.4,20.8,16.8,58.0,8,11,3.56
7,0,8.3,22.3,90.9,23.0,9.0,1364.0,1,7,2.16
0,3,6.7,37.4,76.9,88.1,9.0,690.0,5,7,1.99
5,1,5.9,24.0,146.3,93.5,4.5,508.0,4,4,0.54
5,2,6.4,39.7,107.9,89.8,13.1,1377.0,3,3,0.24
13,3,8.1,32.1,38.0,44.1,4.3,1240.0,2,12,0.17
0,0,7.1,39.8,81.2,36.4,5.4,1178.0,4,11,0.81
2,2,6.8,24.7,125.0,65.7,0.9,508.0,2,8,0.22
1,2,5.3,27.3,108.7,66.1,16.9,1236.0,2,12,0.43
8,1,7.3,33.9,166.0,30.8,10.9,1312.0,8,2,1.06
4,2,7.7,39.3,148.1,85.2,19.5,728.0,0,3,7.69
3,1,6.9,30.2,81.6,72.7,14.3,535.0,4,6,0.54
8,0,5.5,39.5,129.7,90.8,7.1,131.0,2,5,1.15
13,1,6.3,21.5,25.3,33.8,2.1,1358.0,2,5,0.34
6,1,5.1,34.5,112.4,44.9,7.4,182.0,3,7,0.27
4,2,5.9,18.6,95.9,29.6,11.5,396.0,6,10,18.08
2,2,5.8,23.6,166.5,77.6,8.5,50.0,2,6,0.22
4,1,4.5,15.9,94.0,35.7,10.2,434.0,4,4,5.73
13,1,7.6,36.8,195.5,73.7,8.1,164.0,0,12,0.11
4,1,7.8,40.5,16.0,69.7,2.0,434.0,1,12,7.23
7,1,5.7,21.7,43.8,79.9,6.0,510.0,9,12,6.69
12,2,5.8,32.8,176.3,66.5,19.1,811.0,9,4,4.71
4,2,7.2,26.8,74.6,83.7,1.2,1008.0,3,3,22.39
5,3,5.6,17.6,94.0,76.0,5.3,577.0,4,5,0.72
10,0,6.3,34.0,115.9,72.5,3.3,824.0,6,1,0.11
12,3,8.4,16.7,144.8,93.7,12.5,382.0,6,3,4.6
12,0,6.3,25.5,111.7,89.9,12.2,661.0,2,4,9.4
1,0,4.7,12.7,81.5,22.9,18.2,1002.0,5,11,0.36
2,3,6.6,10.9,10.3,32.0,11.1,324.0,8,7,0.23
2,3,7.0,38.3,22.0,90.0,2.2,1031.0,6,9,0.25
0,2,7.7,16.3,113.3,73.8,16.3,310.0,2,9,0.44
8,0,6.9,17.1,152.3,92.2,16.9,401.0,6,8,1.67
5,1,4.8,14.7,90.6,52.5,11.9,969.0,6,5,0.55
14,2,6.5,19.7,35.6,63.8,6.7,1075.0,5,8,0.87
12,0,8.2,20.4,77.7,31.6,5.1,1092.0,2,7,7.67
2,3,7.5,38.5,16.1,83.1,2.7,389.0,7,1,0.47
14,1,6.8,15.3,90.0,36.3,18.1,1271.0,7,11,0.38
0,3,5.1,42.0,88.0,30.9,4.7,294.0,1,5,0.62
11,1,4.8,39.2,160.5,44.1,1.7,535.0,9,1,0.1
13,1,6.7,13.0,3.7,40.8,7.0,107.0,0,11,0.1
5,3,6.9,31.5,27.9,54.0,12.9,1293.0,2,1,1.12
8,3,8.4,37.9,122.5,60.1,0.8,1170.0,1,6,0.76
6,0,6.9,35.5,97.5,48.1,2.3,1026.0,8,2,0.15
5,0,6.4,19.2,7.6,69.7,16.3,390.0,3,6,0.96
3,0,6.5,31.1,94.3,24.6,17.2,1002.0,5,2,0.15
12,0,8.4,21.8,16.4,33.6,13.5,246.0,4,8,3.22
3,0,7.9,29.9,32.3,41.4,16.4,65.0,0,6,0.63
12,0,4.5,13.8,28.5,71.5,3.3,1081.0,8,12,0.75
14,1,7.0,10.7,179.1,35.4,1.1,1064.0,3,5,0.29
13,2,5.5,21.9,197.1,62.7,13.8,316.0,3,11,0.1
14,3,6.1,39.8,142.3,57.9,11.9,239.0,8,2,0.22
10,0,5.8,32.9,171.4,75.2,19.5,935.0,8,11,0.18
0,2,7.8,37.4,3.3,81.0,12.0,328.0,7,1,0.46
0,3,7.3,11.7,18.8,40.4,10.6,1148.0,4,11,0.31
4,1,4.6,33.7,118.2,92.4,18.1,1356.0,8,5,5.71
1,1,4.8,33.6,77.9,79.5,15.3,1282.0,3,12,0.2
13,2,4.8,22.7,191.7,92.0,16.1,862.0,2,1,0.1
6,2,7.0,14.1,3.3,93.6,15.4,530.0,0,10,0.11
0,3,5.1,17.9,191.8,70.4,9.5,713.0,1,10,0.37
2,0,5.7,16.2,158.5,47.4,17.7,1409.0,2,11,0.1
7,2,6.3,24.7,185.1,43.8,3.5,1237.0,2,2,3.2
3,3,6.6,21.1,181.5,37.6,2.9,638.0,4,2,0.18
0,1,5.8,15.6,126.6,78.3,13.4,1127.0,7,5,0.77
3,2,7.1,13.2,57.5,50.1,3.0,257.0,9,6,0.37
8,0,5.6,36.5,94.0,24.2,8.2,803.0,9,4,0.71
11,1,7.2,16.5,192.8,42.5,4.5,498.0,1,7,0.16
8,0,4.9,14.3,22.8,75.1,5.1,1325.0,4,11,3.44
1,1,7.4,38.4,169.1,93.3,3.9,729.0,7,9,0.39
6,0,7.4,32.4,42.4,94.1,13.9,427.0,7,8,0.39
2,2,5.7,15.6,185.6,75.6,14.5,55.0,8,11,0.1
1,0,7.3,37.5,93.0,35.0,17.5,305.0,7,5,0.18
2,1,8.1,18.5,40.1,50.4,18.2,929.0,8,7,0.26
3,3,7.8,16.1,73.3,41.6,16.4,1262.0,1,7,0.37
11,3,7.5,20.2,62.8,67.2,10.8,494.0,5,5,0.14
10,2,6.0,27.2,0.6,58.0,1.8,257.0,4,7,0.12
5,2,8.3,36.4,61.2,85.0,1.7,1094.0,2,7,0.83
0,1,7.1,25.0,165.2,45.1,9.3,107.0,8,3,0.6
4,3,6.6,21.7,140.0,72.6,19.8,1460.0,7,3,17.45
0,0,5.9,37.6,139.5,29.0,10.7,331.0,0,7,0.82
8,0,6.7,37.4,32.2,90.9,5.5,1246.0,4,10,3.23
8,1,6.0,20.6,94.0,94.0,6.9,412.0,9,8,1.67
8,3,7.9,33.6,54.5,29.8,15.8,236.0,9,2,1.61
6,0,6.5,23.8,48.6,36.1,10.0,2.0,0,9,0.4
11,2,8.1,32.5,18.1,86.0,13.9,207.0,1,4,0.11
10,2,8.1,20.9,138.4,59.7,19.0,348.0,4,5,0.1
9,3,6.5,26.9,51.4,85.0,0.8,1247.0,5,8,0.86
10,1,6.1,21.5,87.7,81.2,9.6,204.0,8,7,0.14
4,0,5.5,23.9,80.7,38.7,6.2,194.0,9,2,18.51
13,3,7.0,32.7,182.1,66.9,14.1,1032.0,0,7,0.25
12,2,5.8,33.4,158.3,70.3,3.5,1227.0,7,10,4.01
7,2,8.3,10.6,178.5,72.4,18.7,1329.0,0,5,0.72
10,2,5.1,16.0,130.8,87.6,2.8,520.0,3,9,0.16
3,3,7.1,38.7,77.4,58.3,3.4,1199.0,6,12,0.23
0,0,8.3,20.8,186.8,45.7,16.7,170.0,7,12,0.4
12,3,7.2,35.6,38.3,35.1,16.0,1086.0,2,3,10.99
1,0,5.6,35.0,115.0,35.9,4.6,578.0,2,8,0.16
6,0,4.6,34.6,92.1,45.4,4.8,214.0,9,1,0.1
7,0,6.1,21.7,138.2,70.3,2.0,1404.0,5,1,4.99
9,3,6.4,29.5,181.8,63.7,1.9,73.0,3,4,0.82
3,3,5.2,37.9,0.1,49.5,5.2,1360.0,8,4,0.24
7,1,6.0,18.4,13.4,22.6,19.5,539.0,7,2,3.8
4,3,4.6,16.4,32.4,84.3,12.2,667.0,8,10,8.7
3,3,8.3,38.3,149.2,93.4,14.9,355.0,2,11,0.12
10,0,7.1,12.1,177.2,82.1,10.6,873.0,6,11,0.23
2,2,4.8,14.2,74.8,61.8,13.2,91.0,3,3,0.1
11,0,6.0,37.9,49.7,30.9,13.0,1387.0,8,11,0.15
14,0,8.0,20.5,44.7,64.1,11.3,235.0,0,11,0.47
10,3,6.1,30.2,132.0,26.6,19.3,173.0,6,5,0.1
5,0,6.0,41.2,180.1,83.1,0.8,1140.0,0,5,0.4
6,1,5.9,38.4,63.7,27.1,2.6,245.0,4,1,0.13
6,3,6.6,29.8,172.2,91.7,19.0,231.0,2,8,0.33
6,1,7.0,31.3,97.9,92.4,13.6,86.0,5,11,0.24
10,0,6.9,37.6,20.2,75.7,9.0,175.0,2,1,0.13
6,0,8.0,39.3,84.0,33.7,17.3,358.0,0,2,0.1
5,0,5.6,30.8,5.7,77.2,5.8,571.0,0,4,0.5
2,0,7.7,34.4,134.4,61.7,13.2,752.0,7,9,0.22
14,2,4.9,17.6,89.7,77.9,16.4,496.0,3,6,0.2
1,1,4.7,40.3,179.2,47.2,8.2,400.0,4,3,0.13
11,0,8.1,19.9,59.3,25.5,15.9,949.0,6,7,0.11
11,2,7.1,35.1,185.0,69.1,1.4,1230.0,5,9,0.11
12,2,7.6,41.2,94.8,57.1,3.1,1253.0,6,4,6.94
0,1,5.1,30.9,133.2,30.3,9.5,1018.0,6,3,0.5
14,1,4.8,25.8,26.3,50.1,7.3,887.0,8,7,0.45
3,1,8.4,24.0,150.9,31.9,17.8,411.0,0,11,0.15
0,2,6.9,35.8,47.0,84.7,3.9,460.0,5,3,1.31
0,0,6.2,30.1,4.3,38.8,7.0,904.0,7,2,0.48
10,2,5.0,36.2,53.2,42.4,5.7,651.0,5,11,0.1
5,3,5.1,12.4,30.2,21.0,20.0,930.0,0,9,0.73
10,2,4.6,39.8,37.9,74.0,13.9,41.0,3,10,0.1
3,2,7.3,33.1,113.7,51.1,12.0,217.0,8,3,0.34
1,3,6.9,27.5,63.2,59.1,9.2,561.0,7,7,0.35
8,3,5.2,21.5,183.3,21.6,5.8,369.0,6,4,1.45
3,1,4.8,21.0,33.0,36.0,16.0,798.0,6,4,0.38
7,0,6.4,29.1,13.7,71.1,18.0,153.0,3,11,3.57
6,1,7.5,38.8,199.2,86.5,18.6,1474.0,4,11,0.1
8,2,8.5,34.8,115.7,32.8,17.2,799.0,1,8,0.59
5,0,6.8,25.9,120.3,24.9,3.2,805.0,2,7,0.96
14,3,5.7,11.8,39.3,32.0,17.5,1369.0,6,6,0.48
0,2,8.4,32.6,194.7,24.2,19.0,1248.0,9,8,0.86
14,3,4.8,38.1,2.8,24.8,8.8,1144.0,0,10,0.21
13,1,5.1,33.7,87.6,84.6,11.8,321.0,5,10,0.11
4,0,6.5,20.8,122.1,27.4,6.4,1339.0,7,6,8.77
9,2,5.1,18.6,119.4,33.9,10.4,1082.0,6,1,0.31
12,2,6.4,35.8,10.5,57.7,15.4,658.0,6,5,5.84
14,2,7.9,38.8,25.3,81.2,4.3,111.0,0,5,0.7
5,0,6.1,41.2,168.1,46.9,18.1,1309.0,0,6,0.48
8,2,7.2,41.1,84.1,70.8,16.6,1431.0,3,2,0.59
2,0,5.1,22.6,147.4,59.9,3.0,550.0,0,4,0.18
0,2,6.7,19.2,166.4,21.7,6.8,177.0,1,3,0.57
11,2,7.6,17.1,2.2,30.3,5.7,769.0,0,11,0.2
3,0,5.1,28.8,50.1,85.8,18.9,662.0,1,6,0.54
5,0,7.0,12.8,50.0,23.1,8.7,1492.0,6,7,0.94
9,1,8.4,28.7,112.4,45.7,1.8,741.0,8,5,0.8
10,1,7.0,34.1,150.1,58.5,5.2,1220.0,1,3,0.11
4,3,6.7,20.0,9.1,42.7,17.8,824.0,5,12,10.56
7,2,6.9,39.4,43.6,34.2,8.8,760.0,2,9,4.31
5,0,7.4,36.2,63.4,30.5,19.1,467.0,7,10,1.16
10,1,8.5,21.9,150.0,87.9,7.9,622.0,2,4,0.12
11,2,5.6,17.1,48.6,84.0,10.0,1275.0,7,5,0.11
3,0,7.4,11.6,144.0,88.0,6.8,1383.0,9,8,0.1
14,1,7.4,12.9,196.5,65.9,19.8,1152.0,9,2,0.12
8,2,5.2,28.4,3.1,54.1,3.5,661.0,5,2,1.18
14,2,4.6,34.4,8.2,80.2,3.2,834.0,0,3,0.13
11,3,6.0,11.2,100.8,82.2,12.2,110.0,3,5,0.14
3,3,7.4,32.7,42.1,85.8,4.8,728.0,4,3,0.61
3,1,7.9,11.9,11.0,44.5,9.4,1204.0,3,6,0.2
6,2,7.3,37.3,184.2,87.4,5.9,289.0,8,1,0.1
7,0,4.6,37.4,172.5,20.2,9.3,1152.0,6,5,1.03
14,2,8.3,22.9,83.4,28.0,15.7,931.0,8,4,0.22
3,2,6.8,29.0,195.4,42.9,14.0,707.0,5,1,0.2
3,3,5.5,25.8,22.4,46.2,7.9,1429.0,4,6,0.42
10,2,8.0,17.8,103.5,68.5,7.6,886.0,2,9,0.21
5,0,5.1,15.2,195.5,69.8,3.6,906.0,4,3,0.34
10,0,7.3,33.6,169.3,54.4,11.7,239.0,2,1,0.11
2,2,7.2,19.4,2.6,34.3,16.0,1220.0,5,10,0.1
14,1,6.9,34.8,57.1,78.5,18.1,507.0,5,8,0.77
4,3,6.8,28.3,192.8,78.1,1.6,793.0,8,8,7.81
1,3,7.3,30.7,50.8,38.9,2.0,250.0,6,1,0.31
11,2,6.7,11.4,186.2,85.0,2.0,268.0,0,5,0.13
14,3,5.2,23.5,36.9,27.5,16.9,1015.0,0,2,0.48
2,1,8.4,14.9,195.3,42.5,15.6,870.0,5,11,0.1
13,0,6.3,13.9,177.2,88.3,10.7,568.0,0,11,0.1
2,0,8.3,28.2,151.6,38.4,15.2,702.0,5,2,0.28
3,1,5.1,33.1,189.2,36.1,7.2,159.0,0,4,0.33
9,3,7.2,10.2,86.6,64.0,15.4,1358.0,0,11,0.37
9,3,6.1,24.0,133.8,88.7,2.6,1009.0,5,4,0.76
4,1,6.9,35.2,34.1,58.3,16.7,243.0,3,10,21.74
1,0,5.3,20.5,105.7,68.3,10.9,752.0,3,4,0.29
7,0,5.4,30.0,84.9,66.8,6.9,1488.0,9,2,2.9
0,3,5.7,16.7,96.1,44.1,16.8,489.0,3,9,0.8
12,0,6.0,36.5,189.3,75.9,12.3,125.0,0,12,3.18
6,3,4.6,36.6,33.5,76.0,13.2,296.0,7,11,0.15
7,2,7.7,24.7,50.2,55.7,19.6,1021.0,9,9,6.9
9,2,6.9,11.4,13.1,52.0,12.3,1256.0,2,6,0.49
5,2,4.7,30.7,121.0,59.7,19.6,671.0,9,8,0.57
13,3,5.8,38.7,146.3,79.8,6.3,1198.0,1,8,0.2
9,2,5.5,38.5,47.7,55.6,13.1,692.0,1,1,0.82
1,2,8.5,32.9,80.4,88.9,2.3,1233.0,1,2,0.11
1,1,7.6,11.7,136.4,93.9,10.6,1392.0,8,5,0.36
0,3,6.1,14.1,76.9,42.1,14.0,117.0,3,1,0.58
2,2,8.0,30.8,60.8,93.3,2.3,99.0,1,8,0.22
1,2,6.0,24.2,114.9,45.0,10.3,990.0,4,2,0.43
1,3,4.6,26.4,178.1,43.0,2.6,1181.0,4,4,0.17
6,1,5.0,39.6,75.5,32.0,6.3,572.0,4,3,0.1
14,1,5.2,20.0,103.6,79.6,18.5,353.0,3,11,0.36
10,1,6.2,26.5,4.5,90.6,4.0,289.0,8,2,0.15
4,0,6.1,20.9,157.8,39.1,12.7,403.0,4,4,5.76
6,2,7.6,11.1,144.5,35.7,5.5,1258.0,0,4,0.1
5,0,7.1,11.0,69.2,80.0,12.3,437.0,7,3,0.39
0,3,7.5,31.3,67.8,67.0,14.8,513.0,4,1,1.21
4,1,4.6,17.3,5.5,42.1,12.9,165.0,7,10,6.39
0,3,5.7,19.2,74.9,88.7,8.3,636.0,9,3,0.95
0,3,5.2,13.7,103.1,73.9,16.4,1207.0,5,1,0.39
0,1,7.0,10.6,31.2,81.8,1.8,1042.0,3,10,0.42
7,0,4.6,25.7,8.1,91.3,7.6,1468.0,4,12,1.77
1,1,6.9,16.5,146.0,67.8,12.1,1030.0,5,11,0.98
5,1,5.9,26.6,120.0,47.0,17.1,1294.0,8,4,0.54
7,0,5.9,33.3,93.4,83.3,13.5,1363.0,0,3,1.53
4,0,7.8,27.1,153.0,82.3,3.5,207.0,7,10,8.47
6,3,6.7,11.3,145.1,78.2,7.1,1433.0,0,8,0.19
3,1,4.8,23.1,157.1,57.4,2.4,728.0,0,9,0.11
0,1,8.4,23.1,16.9,29.3,3.2,1433.0,8,9,0.45
8,0,7.4,15.1,133.3,71.9,0.6,120.0,4,7,2.06
8,2,5.7,30.8,90.6,84.9,1.8,1470.0,2,3,0.9
3,0,5.0,25.2,39.0,54.3,19.0,9.0,9,7,0.24
9,1,5.5,31.4,98.9,36.7,15.6,323.0,6,7,0.74
12,1,5.9,16.7,176.8,35.0,16.1,1360.0,2,4,2.5
1,3,7.3,39.1,98.1,58.1,19.5,500.0,5,2,0.2
14,3,7.8,34.5,191.5,20.4,16.0,6.0,6,8,0.38
4,0,7.3,18.1,108.9,46.1,10.7,915.0,8,4,7.18
3,1,6.7,29.3,91.0,94.1,18.7,134.0,5,6,0.4
14,1,4.8,27.4,199.5,61.2,2.7,415.0,4,12,0.14
3,2,7.8,25.1,68.0,94.1,4.5,616.0,9,6,0.56
6,2,7.5,20.6,129.3,23.6,18.9,675.0,6,8,0.28
1,0,5.3,28.5,20.9,75.7,13.2,1483.0,4,6,0.47
13,1,6.4,15.5,194.8,73.4,18.3,542.0,4,5,0.12
8,2,5.9,12.1,110.7,40.0,4.8,522.0,4,6,1.86
0,0,6.7,17.0,78.5,66.3,1.9,1194.0,1,6,1.41
2,1,4.6,17.0,158.6,49.3,5.1,840.0,5,7,0.12
8,1,4.7,29.1,77.2,56.8,9.0,255.0,2,10,1.78
6,0,5.7,30.5,47.0,80.5,16.9,454.0,6,10,0.32
14,1,7.0,31.3,173.3,40.7,1.9,1413.0,2,2,0.28
8,2,4.9,33.7,32.9,38.3,9.3,704.0,2,9,1.93
11,3,6.1,34.5,42.2,37.3,11.7,312.0,5,12,0.12
7,3,6.9,41.7,35.1,77.3,2.8,1240.0,5,3,2.57
8,2,7.8,14.0,65.4,84.7,16.9,33.0,8,6,2.07
11,3,8.2,24.6,76.0,30.1,6.7,1001.0,1,8,0.12
14,0,6.1,36.5,122.0,20.0,7.9,1078.0,2,1,0.21
11,3,5.0,37.3,0.6,23.4,2.0,1453.0,5,9,0.1
14,2,7.6,22.1,87.0,20.3,18.0,845.0,2,2,0.21
0,1,8.5,31.2,136.3,80.5,2.8,1458.0,2,9,0.31
3,2,6.8,30.5,43.9,21.9,15.2,911.0,7,4,0.74
11,0,5.6,24.2,67.8,83.0,19.2,632.0,5,7,0.12
7,1,6.5,28.9,165.8,40.4,15.5,857.0,3,10,4.86
1,1,7.9,15.3,107.5,58.2,2.5,1011.0,8,1,0.41
5,1,5.8,12.8,36.5,89.1,7.8,759.0,9,7,1.2
13,0,7.8,32.3,109.3,21.7,3.3,1318.0,9,10,0.14
3,3,4.8,15.3,60.6,47.8,19.5,1167.0,0,2,0.1
8,1,6.3,21.0,178.7,34.9,3.5,879.0,3,9,2.81
14,0,8.2,16.0,51.3,35.3,10.3,886.0,5,8,0.35
0,1,5.1,22.3,54.4,83.5,18.9,506.0,9,6,2.09
5,0,5.1,24.8,143.1,43.8,1.5,962.0,3,5,0.7
14,1,6.4,35.5,26.0,66.2,19.9,406.0,4,10,1.01
10,1,5.4,24.2,118.3,23.6,10.0,1446.0,5,11,0.23
11,1,4.8,24.5,128.4,67.4,16.5,1192.0,2,10,0.15
4,3,8.0,14.3,96.5,47.2,9.8,208.0,8,12,8.24
11,3,4.9,12.0,57.0,87.6,14.4,65.0,3,10,0.14
10,3,6.3,20.3,166.0,63.2,12.5,669.0,4,7,0.12
2,3,7.5,29.0,82.5,32.9,18.4,631.0,0,2,0.36
14,0,8.0,33.8,91.5,38.2,10.0,1228.0,0,10,0.26
3,2,8.5,41.6,43.8,70.1,0.9,534.0,3,1,0.17
14,3,6.8,39.3,142.1,58.6,10.9,249.0,1,11,0.35
9,0,5.3,38.5,173.4,65.7,0.6,1470.0,6,3,0.24
2,0,4.6,16.3,151.0,64.5,14.8,1321.0,9,1,0.14
9,3,6.4,19.7,167.0,93.8,14.1,1288.0,0,8,0.35
14,0,5.6,19.2,153.2,46.3,6.4,523.0,1,7,0.4
7,2,5.1,18.6,165.9,88.2,18.7,1338.0,2,11,2.7
8,3,6.7,28.7,164.6,65.5,2.6,1445.0,2,1,2.9
3,2,6.4,13.4,139.8,72.3,10.3,715.0,2,6,0.19
11,0,6.6,11.3,171.3,21.6,3.0,658.0,6,3,0.15
8,2,7.3,21.1,48.4,40.6,4.1,329.0,6,4,1.52
9,3,8.2,40.4,62.6,80.3,12.7,1311.0,7,9,0.41
6,2,5.9,26.5,61.7,61.8,12.4,15.0,0,11,0.26
13,1,5.4,41.9,199.5,67.0,7.3,1180.0,9,5,0.14
7,3,6.6,17.7,130.1,37.7,17.5,433.0,8,11,2.77
6,3,5.8,20.7,105.0,79.1,18.6,1428.0,0,2,0.16
9,0,4.7,27.9,188.0,68.9,8.9,139.0,1,3,0.31
11,1,5.8,10.1,156.6,87.6,15.3,966.0,8,6,0.11
9,0,7.6,38.7,52.3,57.3,10.3,1262.0,1,6,0.93
7,3,6.3,32.7,3.7,76.6,4.4,983.0,8,1,3.44
0,2,7.0,37.6,118.0,79.5,6.4,541.0,0,2,0.57
0,3,5.4,36.6,127.1,74.7,1.5,1381.0,8,9,0.54
12,0,7.4,29.7,157.1,86.9,15.9,1129.0,8,2,9.33
11,3,6.0,33.8,36.0,28.5,11.5,748.0,9,7,0.1
5,3,7.8,13.4,47.6,32.8,5.1,257.0,7,11,1.47
4,3,8.2,35.6,188.2,62.2,1.2,1155.0,3,4,5.65
7,0,6.5,22.4,197.8,54.6,12.7,967.0,5,10,4.87
12,0,6.5,35.0,103.2,76.1,19.9,1302.0,5,8,8.65
8,3,5.7,18.8,97.4,94.5,6.1,815.0,5,3,1.42
0,1,4.6,20.5,79.1,55.0,12.9,9.0,2,6,1.99
11,2,4.8,17.0,168.3,49.1,5.9,29.0,6,6,0.1
1,3,7.6,12.1,21.4,21.2,5.1,1482.0,6,1,0.74
7,1,7.4,24.9,22.1,31.4,5.6,734.0,5,4,3.08
8,3,7.7,35.4,21.8,71.9,19.8,1494.0,5,9,1.97
7,2,6.5,29.9,135.3,41.8,8.6,364.0,3,5,3.36
6,3,8.0,18.3,57.6,42.3,1.5,940.0,6,6,0.26
9,2,6.6,11.0,192.9,34.8,9.5,862.0,6,11,0.25
6,0,5.3,33.4,152.7,82.5,16.1,1156.0,9,10,0.12
11,1,6.9,19.5,25.2,61.1,9.0,1350.0,7,1,0.31
6,3,5.0,27.0,56.0,51.3,14.3,781.0,2,10,0.15
3,0,5.3,18.0,94.2,50.9,13.0,787.0,5,8,0.11
3,1,5.4,12.8,73.6,38.9,9.4,753.0,6,5,0.22
6,1,4.8,21.7,163.5,81.0,4.6,4.0,4,1,0.11
4,3,5.7,30.5,36.2,88.2,16.0,144.0,6,11,12.72
12,1,6.2,18.2,177.1,36.6,11.9,1018.0,3,8,4.84
4,3,4.6,36.9,7.6,84.9,6.8,311.0,3,11,5.49
12,2,5.5,34.7,110.1,70.9,9.7,1031.0,5,10,5.71
12,1,7.2,38.0,141.2,70.3,1.6,1040.0,2,8,9.05
2,2,7.1,21.4,65.5,54.0,3.7,432.0,3,7,0.35
2,1,5.4,38.1,120.1,24.8,10.1,1130.0,9,4,0.17
8,2,5.4,13.5,39.2,90.6,4.9,37.0,4,9,3.51
5,3,8.1,32.9,70.1,53.6,18.2,1124.0,4,6,0.7
4,2,6.1,20.4,151.0,51.8,1.6,115.0,6,3,11.79
3,3,6.4,11.5,67.6,21.5,14.7,1469.0,8,12,0.13
9,0,6.0,39.7,182.2,87.6,3.4,716.0,0,5,0.7
6,1,7.1,12.7,109.1,26.2,19.4,696.0,8,10,0.1
